Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Ignore,symbol
2025-10-08,0.9975,0.9979,0.9974,0.9976,402621044.0,2025-10-08 23:59:59.999,401636752.8778,240412,214400762.0,213882648.6307,0,FDUSDUSDT
2025-10-09,0.9976,0.9979,0.9967,0.9977,642318521.0,2025-10-09 23:59:59.999,640708601.3528,293660,340809177.0,339964259.9803,0,FDUSDUSDT
2025-10-10,0.9977,0.9985,0.9801,0.9954,1330508174.0,2025-10-10 23:59:59.999,1325523844.7459,942672,610391269.0,608195809.4391,0,FDUSDUSDT
2025-10-11,0.9953,0.9978,0.9907,0.9972,723147887.0,2025-10-11 23:59:59.999,720636365.5531,673443,358421291.0,357219462.4348,0,FDUSDUSDT
2025-10-12,0.9971,0.9978,0.997,0.9977,720132662.0,2025-10-12 23:59:59.999,718359929.2632,514902,388488652.0,387545656.1549,0,FDUSDUSDT
2025-10-13,0.9976,0.9979,0.9969,0.9974,565073664.0,2025-10-13 23:59:59.999,563576471.3369,417784,280271392.0,279537517.4287,0,FDUSDUSDT
2025-10-14,0.9974,0.9975,0.9968,0.9974,775117228.0,2025-10-14 23:59:59.999,772901772.6959,424731,399693693.0,398561644.6782,0,FDUSDUSDT
2025-10-15,0.9974,0.9977,0.9971,0.9973,428702246.0,2025-10-15 23:59:59.999,427563076.5724,277423,220569444.0,219989084.4548,0,FDUSDUSDT
2025-10-16,0.9972,0.9974,0.9971,0.9973,376926934.0,2025-10-16 23:59:59.999,375894388.135,270864,187057849.0,186553491.0835,0,FDUSDUSDT
2025-10-17,0.9973,0.9974,0.997,0.9972,401967578.0,2025-10-17 23:59:59.999,400816374.8481,296636,208233876.0,207645108.2015,0,FDUSDUSDT
2025-10-18,0.9972,0.9975,0.9971,0.9973,228140587.0,2025-10-18 23:59:59.999,227509604.9995,133821,118428869.0,118105748.8614,0,FDUSDUSDT
2025-10-19,0.9973,0.9979,0.9972,0.9975,210318156.0,2025-10-19 23:59:59.999,209795202.8683,154912,129927278.0,129604482.9151,0,FDUSDUSDT
2025-10-20,0.9975,0.9979,0.9974,0.9976,305672817.0,2025-10-20 23:59:59.999,304971262.5375,218072,167046237.0,166667729.9474,0,FDUSDUSDT
2025-10-21,0.9976,0.998,0.9972,0.9975,490516287.0,2025-10-21 23:59:59.999,489324628.6123,254980,257758656.0,257139521.8956,0,FDUSDUSDT
2025-10-22,0.9975,0.9976,0.9973,0.9974,414934458.0,2025-10-22 23:59:59.999,413871807.5017,240599,209813284.0,209283785.654,0,FDUSDUSDT
2025-10-23,0.9974,0.9979,0.9974,0.9977,252335813.0,2025-10-23 23:59:59.999,251733906.2687,173661,143042041.0,142704637.9224,0,FDUSDUSDT
2025-10-24,0.9976,0.9981,0.9976,0.9979,257792623.0,2025-10-24 23:59:59.999,257220000.8049,138556,140856115.0,140547817.9198,0,FDUSDUSDT
2025-10-25,0.9979,0.998,0.9978,0.9978,120026669.0,2025-10-25 23:59:59.999,119770494.4679,92104,65336546.0,65199779.1364,0,FDUSDUSDT
2025-10-26,0.9978,0.9985,0.9978,0.9979,280420795.0,2025-10-26 23:59:59.999,279880487.7646,130983,140158708.0,139891901.256,0,FDUSDUSDT
2025-10-27,0.9979,0.9987,0.9978,0.998,420716169.0,2025-10-27 23:59:59.999,419911642.9182,198389,210117655.0,209720854.1148,0,FDUSDUSDT
2025-10-28,0.998,0.9983,0.9975,0.9977,351652965.0,2025-10-28 23:59:59.999,350930103.2449,186917,174748001.0,174397714.7364,0,FDUSDUSDT
2025-10-29,0.9977,0.9982,0.9974,0.9977,405133013.0,2025-10-29 23:59:59.999,404239057.9982,223196,187469717.0,187060994.0336,0,FDUSDUSDT
2025-10-30,0.9977,0.9978,0.9973,0.9975,513547075.0,2025-10-30 23:59:59.999,512298750.0741,301524,263322911.0,262690914.3222,0,FDUSDUSDT
2025-10-31,0.9975,1.0005,0.9975,0.9993,783889219.0,2025-10-31 23:59:59.999,782802374.5546,254024,446361997.0,445741235.1801,0,FDUSDUSDT
2025-11-01,0.9993,1.0009,0.9992,0.9993,338040440.0,2025-11-01 23:59:59.999,338094134.9089,140520,205409825.0,205447582.2538,0,FDUSDUSDT
2025-11-02,0.9993,0.9995,0.9976,0.9978,311865329.0,2025-11-02 23:59:59.999,311396766.0193,155406,158935637.0,158700997.854,0,FDUSDUSDT
2025-11-03,0.9977,0.9979,0.9974,0.9976,467103999.0,2025-11-03 23:59:59.999,466002045.4964,347755,236683005.0,236133635.6519,0,FDUSDUSDT
2025-11-04,0.9976,0.9978,0.997,0.9973,668505858.0,2025-11-04 23:59:59.999,666848168.1589,408681,338567357.0,337742005.2292,0,FDUSDUSDT
2025-11-05,0.9973,0.9976,0.9968,0.9975,479488793.0,2025-11-05 23:59:59.999,478193508.9571,290127,263754068.0,263049031.2197,0,FDUSDUSDT
2025-11-06,0.9975,0.9976,0.9971,0.9974,369582170.0,2025-11-06 23:59:59.999,368590993.3821,214527,173617422.0,173157461.7868,0,FDUSDUSDT
2025-11-07,0.9973,0.998,0.997,0.9979,398864043.0,2025-11-07 23:59:59.999,397804141.3079,244648,214061314.0,213501129.6514,0,FDUSDUSDT
2025-11-08,0.9979,0.998,0.9972,0.9972,170922644.0,2025-11-08 23:59:59.999,170511962.9264,173230,70090061.0,69926538.0541,0,FDUSDUSDT
2025-11-09,0.9972,0.9978,0.9972,0.9977,195345407.0,2025-11-09 23:59:59.999,194846404.6387,133495,108771390.0,108497524.1008,0,FDUSDUSDT
2025-11-10,0.9977,0.9979,0.9973,0.9976,314023563.0,2025-11-10 23:59:59.999,313276991.5976,182032,156812567.0,156445789.9694,0,FDUSDUSDT
2025-11-11,0.9975,0.9978,0.9972,0.9975,408939925.0,2025-11-11 23:59:59.999,407915113.9386,236472,204837624.0,204332716.4057,0,FDUSDUSDT
2025-11-12,0.9974,0.998,0.9971,0.9974,431156774.0,2025-11-12 23:59:59.999,430078016.7807,213617,216884338.0,216351260.5623,0,FDUSDUSDT
2025-11-13,0.9974,0.9979,0.9971,0.9974,543346262.0,2025-11-13 23:59:59.999,541964004.2882,259899,268712075.0,268039970.8846,0,FDUSDUSDT
2025-11-14,0.9974,0.9974,0.9971,0.9972,347567448.0,2025-11-14 23:59:59.999,346633209.2563,227652,184025113.0,183537697.1616,0,FDUSDUSDT
2025-11-15,0.9971,0.9974,0.9971,0.9971,230523859.0,2025-11-15 23:59:59.999,229885958.8944,117596,121549785.0,121218126.9692,0,FDUSDUSDT
2025-11-16,0.9971,0.9974,0.997,0.9972,323818293.0,2025-11-16 23:59:59.999,322920076.2356,163407,164918538.0,164467827.4219,0,FDUSDUSDT
2025-11-17,0.9972,0.9975,0.9966,0.997,527777113.0,2025-11-17 23:59:59.999,526260374.5328,235263,264483534.0,263733413.2664,0,FDUSDUSDT
2025-11-18,0.9971,0.9977,0.9969,0.9976,518235288.0,2025-11-18 23:59:59.999,516784077.0049,212489,302191867.0,301357105.3711,0,FDUSDUSDT
2025-11-19,0.9975,0.9976,0.9967,0.9971,422845706.0,2025-11-19 23:59:59.999,421605016.5162,201149,197455815.0,196877672.3902,0,FDUSDUSDT
2025-11-20,0.997,0.9975,0.9962,0.997,515486872.0,2025-11-20 23:59:59.999,513947714.5003,237724,263203823.0,262433870.1524,0,FDUSDUSDT
2025-11-21,0.997,0.9971,0.9964,0.9971,537463865.0,2025-11-21 23:59:59.999,535774441.8022,252611,255692076.0,254897528.8855,0,FDUSDUSDT
2025-11-22,0.997,0.9971,0.9967,0.9969,140955619.0,2025-11-22 23:59:59.999,140512272.4415,98446,66281289.0,66074636.668,0,FDUSDUSDT
2025-11-23,0.9969,0.9972,0.9968,0.997,294605773.0,2025-11-23 23:59:59.999,293726886.8356,106378,157187110.0,156724518.8035,0,FDUSDUSDT
2025-11-24,0.997,0.9978,0.9966,0.9973,544614787.0,2025-11-24 23:59:59.999,543133879.5128,185302,247961265.0,247289716.473,0,FDUSDUSDT
2025-11-25,0.9972,0.9973,0.9968,0.9971,410118250.0,2025-11-25 23:59:59.999,408887188.7805,143472,187592748.0,187038588.3363,0,FDUSDUSDT
2025-11-26,0.9971,0.9977,0.9966,0.9971,595609168.0,2025-11-26 23:59:59.999,593783096.3085,163059,283275361.0,282416335.0162,0,FDUSDUSDT
2025-11-27,0.9971,0.9974,0.9969,0.9971,499314433.0,2025-11-27 23:59:59.999,497892619.7708,154799,232651583.0,231999676.6211,0,FDUSDUSDT
2025-11-28,0.9971,0.9972,0.9963,0.9966,417070927.0,2025-11-28 23:59:59.999,415757461.4638,168786,169242350.0,168713526.1896,0,FDUSDUSDT
2025-11-29,0.9967,0.9967,0.9964,0.9966,153461597.0,2025-11-29 23:59:59.999,152934698.9987,85661,66890555.0,66663384.9254,0,FDUSDUSDT
2025-11-30,0.9966,0.9968,0.9965,0.9966,147528045.0,2025-11-30 23:59:59.999,147033625.2918,86097,69171042.0,68941455.9239,0,FDUSDUSDT
2025-12-01,0.9965,0.9972,0.9963,0.9969,373016231.0,2025-12-01 23:59:59.999,371813172.4615,169685,211978966.0,211298918.2235,0,FDUSDUSDT
2025-12-02,0.9969,0.9981,0.9967,0.9973,244772328.0,2025-12-02 23:59:59.999,244115213.5831,173227,133290943.0,132930001.2961,0,FDUSDUSDT
2025-12-03,0.9974,0.998,0.9972,0.9979,192635355.0,2025-12-03 23:59:59.999,192174994.0887,141182,96119619.0,95892061.524,0,FDUSDUSDT
2025-12-04,0.998,0.9985,0.9974,0.9977,183865435.0,2025-12-04 23:59:59.999,183463066.7559,119691,86551194.0,86363389.1337,0,FDUSDUSDT
2025-12-05,0.9977,0.9979,0.9973,0.9976,203788663.0,2025-12-05 23:59:59.999,203301871.2582,136377,101888159.0,101647534.5131,0,FDUSDUSDT
2025-12-06,0.9977,0.9978,0.9975,0.9977,88212462.0,2025-12-06 23:59:59.999,88002687.1849,64846,43499529.0,43397510.8496,0,FDUSDUSDT
2025-12-07,0.9976,0.9986,0.9975,0.9979,118888911.0,2025-12-07 23:59:59.999,118635853.9411,97916,60439255.0,60311747.2339,0,FDUSDUSDT
2025-12-08,0.9979,0.9984,0.9977,0.9979,148464239.0,2025-12-08 23:59:59.999,148163230.7819,119409,81758315.0,81594995.5726,0,FDUSDUSDT
2025-12-09,0.9979,1.0003,0.9979,0.9981,269804896.0,2025-12-09 23:59:59.999,269545060.1116,172127,154944790.0,154797978.757,0,FDUSDUSDT
2025-12-10,0.9982,0.9999,0.9979,0.9985,255514522.0,2025-12-10 23:59:59.999,255144303.9259,157074,122981592.0,122804404.0363,0,FDUSDUSDT
2025-12-11,0.9985,0.9992,0.998,0.9987,224410870.0,2025-12-11 23:59:59.999,224055155.6372,168897,118444815.0,118260136.5821,0,FDUSDUSDT
2025-12-12,0.9987,0.9994,0.9982,0.9986,210265306.0,2025-12-12 23:59:59.999,209993866.9009,127498,98922882.0,98799113.9176,0,FDUSDUSDT
2025-12-13,0.9986,0.9988,0.9984,0.9988,73298913.0,2025-12-13 23:59:59.999,73199761.8432,69217,41658407.0,41603160.6146,0,FDUSDUSDT
2025-12-14,0.9988,0.999,0.9984,0.9985,124243171.0,2025-12-14 23:59:59.999,124069620.1285,76633,61299251.0,61215385.6293,0,FDUSDUSDT
2025-12-15,0.9985,0.9992,0.9984,0.9987,197318155.0,2025-12-15 23:59:59.999,197059775.7677,141227,104501237.0,104367314.8792,0,FDUSDUSDT
2025-12-16,0.9988,0.9991,0.9986,0.9989,136776913.0,2025-12-16 23:59:59.999,136615058.1344,106914,73096408.0,73012183.1865,0,FDUSDUSDT
2025-12-17,0.999,1.0003,0.9987,0.9992,186080549.0,2025-12-17 23:59:59.999,185914413.0289,144573,97991305.0,97905200.2236,0,FDUSDUSDT
2025-12-18,0.9992,0.9994,0.9987,0.9991,254573759.0,2025-12-18 23:59:59.999,254340820.3053,154690,131187784.0,131071579.3404,0,FDUSDUSDT
2025-12-19,0.9992,1.0005,0.9991,0.9995,178813593.0,2025-12-19 23:59:59.999,178734043.7544,134720,91442597.0,91403017.3631,0,FDUSDUSDT
2025-12-20,0.9995,0.9995,0.9993,0.9994,27423267.0,2025-12-20 23:59:59.999,27408004.5149,46505,13506171.0,13499332.6445,0,FDUSDUSDT
2025-12-21,0.9994,0.9997,0.9992,0.9995,60062008.0,2025-12-21 23:59:59.999,60028056.9506,70194,31139599.0,31123071.2252,0,FDUSDUSDT
2025-12-22,0.9995,1.0004,0.9994,0.9995,138134497.0,2025-12-22 23:59:59.999,138105155.816,127745,67489139.0,67477429.1101,0,FDUSDUSDT
2025-12-23,0.9995,0.9996,0.999,0.9994,121052922.0,2025-12-23 23:59:59.999,120973167.4632,99741,60815078.0,60776702.8693,0,FDUSDUSDT
2025-12-24,0.9994,0.9998,0.999,0.9993,95700616.0,2025-12-24 23:59:59.999,95638562.971,80307,51446851.0,51414278.4127,0,FDUSDUSDT
2025-12-25,0.9994,0.9996,0.999,0.999,73393397.0,2025-12-25 23:59:59.999,73343314.1997,72181,30226073.0,30206859.8176,0,FDUSDUSDT
2025-12-26,0.9991,0.9996,0.9986,0.9989,167738189.0,2025-12-26 23:59:59.999,167590762.7918,124913,89305558.0,89230207.4784,0,FDUSDUSDT
2025-12-27,0.9989,0.9989,0.9986,0.9988,37263833.0,2025-12-27 23:59:59.999,37216318.8483,52600,20219419.0,20194264.2363,0,FDUSDUSDT
2025-12-28,0.9988,0.9989,0.9988,0.9989,5461039.0,2025-12-28 23:59:59.999,5454860.0079,10189,3742547.0,3738430.1983,0,FDUSDUSDT
2025-09-20,0.26526,0.26947,0.263,0.26759,710812856.0,2025-09-20 23:59:59.999,189155698.1073,794706,374690142.0,99738028.43049,0,DOGEUSDT
2025-09-21,0.26758,0.26965,0.26031,0.26074,710044749.0,2025-09-21 23:59:59.999,188307837.94746,805968,290445110.0,77041019.86281,0,DOGEUSDT
2025-09-22,0.26074,0.26239,0.23067,0.24122,2981639624.0,2025-09-22 23:59:59.999,724740626.9663901,2237838,1464115347.0,355790175.95265,0,DOGEUSDT
2025-09-23,0.24123,0.24389,0.23402,0.23709,1428526604.0,2025-09-23 23:59:59.999,342759368.19628,1347302,710108601.0,170594806.40866,0,DOGEUSDT
2025-09-24,0.23709,0.25057,0.23098,0.24107,1685738370.0,2025-09-24 23:59:59.999,405814680.39375,1469745,837243454.0,201896504.95627,0,DOGEUSDT
2025-09-25,0.24107,0.24197,0.22046,0.22292,2241106701.0,2025-09-25 23:59:59.999,515218699.01015,1933925,1073035925.0,246789777.69614,0,DOGEUSDT
2025-09-26,0.22292,0.23331,0.22134,0.23244,1426204065.0,2025-09-26 23:59:59.999,323547021.81998,1374518,704035246.0,159851531.42515,0,DOGEUSDT
2025-09-27,0.23244,0.23431,0.2278,0.23077,566664585.0,2025-09-27 23:59:59.999,130738857.58556,604913,268218012.0,61913212.62972,0,DOGEUSDT
2025-09-28,0.23077,0.23768,0.225,0.23735,630215145.0,2025-09-28 23:59:59.999,145083386.61014,718014,320215176.0,73742897.01269,0,DOGEUSDT
2025-09-29,0.23735,0.23896,0.22862,0.23478,968604652.0,2025-09-29 23:59:59.999,226412299.55434,1043096,481567000.0,112592577.06128,0,DOGEUSDT
2025-09-30,0.23478,0.23592,0.2263,0.23293,761018697.0,2025-09-30 23:59:59.999,176002119.97493,1038031,343500367.0,79503732.61183,0,DOGEUSDT
2025-10-01,0.23294,0.24921,0.23034,0.24906,1175210733.0,2025-10-01 23:59:59.999,284146170.38218,1196321,639949004.0,154852958.65703,0,DOGEUSDT
2025-10-02,0.24906,0.26414,0.2467,0.262,1386592793.0,2025-10-02 23:59:59.999,354337073.29459,1631413,667566232.0,170726280.22358,0,DOGEUSDT
2025-10-03,0.26201,0.26534,0.25274,0.25819,1381551315.0,2025-10-03 23:59:59.999,356895475.20819,1588814,633675906.0,163747847.93872,0,DOGEUSDT
2025-10-04,0.25819,0.25979,0.2467,0.25084,885524209.0,2025-10-04 23:59:59.999,223172746.5259,956054,402338276.0,101343773.52513,0,DOGEUSDT
2025-10-05,0.25085,0.26518,0.24953,0.25284,1454155392.0,2025-10-05 23:59:59.999,375343385.06292,1501952,672260614.0,173451886.07503,0,DOGEUSDT
2025-10-06,0.25283,0.27044,0.25057,0.26603,1517510251.0,2025-10-06 23:59:59.999,398221535.62705,1650855,714073129.0,187319546.02169,0,DOGEUSDT
2025-10-07,0.26604,0.26831,0.24622,0.24682,1838407762.0,2025-10-07 23:59:59.999,472158118.28653,1792338,829067171.0,212905069.92008,0,DOGEUSDT
2025-10-08,0.24681,0.2611,0.24291,0.25564,1276623512.0,2025-10-08 23:59:59.999,321688079.17086,1378571,635824191.0,160138657.17828,0,DOGEUSDT
2025-10-09,0.25565,0.25593,0.24099,0.24849,1415402413.0,2025-10-09 23:59:59.999,349529058.8239,1410249,671962605.0,165954660.1485,0,DOGEUSDT
2025-10-10,0.2485,0.25403,0.095,0.19349,6030550997.0,2025-10-10 23:59:59.999,1219139327.47886,5176557,2731827970.0,551255518.11194,0,DOGEUSDT
2025-10-11,0.19348,0.20048,0.17816,0.18527,4960779079.0,2025-10-11 23:59:59.999,950618505.36174,3794087,2500347760.0,479566181.06934,0,DOGEUSDT
2025-10-12,0.18527,0.21421,0.18072,0.20717,3290490159.0,2025-10-12 23:59:59.999,656520684.11004,2515164,1681357231.0,335323558.57013,0,DOGEUSDT
2025-10-13,0.20717,0.2183,0.20188,0.2138,2645862967.0,2025-10-13 23:59:59.999,554840730.14391,2290327,1315957303.0,276130765.27287,0,DOGEUSDT
2025-10-14,0.2138,0.21565,0.1933,0.20437,2781575747.0,2025-10-14 23:59:59.999,561157934.54856,2922946,1301975186.0,262564441.30304,0,DOGEUSDT
2025-10-15,0.20436,0.20853,0.1942,0.19621,1356303348.0,2025-10-15 23:59:59.999,272550379.38898,1773407,652210286.0,131084463.98595,0,DOGEUSDT
2025-10-16,0.19621,0.2015,0.18469,0.1885,1903922965.0,2025-10-16 23:59:59.999,368375709.42337,2360389,934463874.0,180791296.45183,0,DOGEUSDT
2025-10-17,0.1885,0.19114,0.17555,0.1847,1800990961.0,2025-10-17 23:59:59.999,328520532.36343,2384521,883554351.0,161304692.81403,0,DOGEUSDT
2025-10-18,0.18471,0.19057,0.18426,0.18962,586500546.0,2025-10-18 23:59:59.999,110030658.32596,734133,289694527.0,54355030.07146,0,DOGEUSDT
2025-10-19,0.18961,0.19861,0.186,0.19535,1044321198.0,2025-10-19 23:59:59.999,201455017.39781,1165044,502668436.0,97000242.04496,0,DOGEUSDT
2025-10-20,0.19534,0.20249,0.19168,0.2,1140819006.0,2025-10-20 23:59:59.999,227058568.27568,1289248,531713339.0,105829733.79475,0,DOGEUSDT
2025-10-21,0.2,0.20563,0.19201,0.19427,1456441398.0,2025-10-21 23:59:59.999,288958818.2335,1699566,663301778.0,131570021.61226,0,DOGEUSDT
2025-10-22,0.19427,0.19544,0.18467,0.18993,1335843365.0,2025-10-22 23:59:59.999,254789363.78925,1665330,645713286.0,123198722.25386,0,DOGEUSDT
2025-10-23,0.18993,0.19745,0.18959,0.19493,940124512.0,2025-10-23 23:59:59.999,182467433.02111,960482,459549104.0,89182119.43741,0,DOGEUSDT
2025-10-24,0.19492,0.20095,0.19391,0.19775,762978840.0,2025-10-24 23:59:59.999,150122766.36847,777606,379767298.0,74747432.07033,0,DOGEUSDT
2025-10-25,0.19774,0.19985,0.19595,0.19652,680294016.0,2025-10-25 23:59:59.999,134628322.50121,457707,264976068.0,52442343.23508,0,DOGEUSDT
2025-10-26,0.19651,0.20742,0.19465,0.20577,909622908.0,2025-10-26 23:59:59.999,183148344.98835,770417,462072863.0,93076809.22405,0,DOGEUSDT
2025-10-27,0.20577,0.20953,0.19887,0.20038,1010297382.0,2025-10-27 23:59:59.999,206851053.0037,1036931,494285131.0,101292590.33582,0,DOGEUSDT
2025-10-28,0.20038,0.20311,0.19006,0.19362,1128616251.0,2025-10-28 23:59:59.999,223153868.71805,1271442,554690359.0,109749701.19016,0,DOGEUSDT
2025-10-29,0.19362,0.19728,0.1871,0.19237,1276743754.0,2025-10-29 23:59:59.999,246724528.94368,1433067,612753124.0,118453501.46251,0,DOGEUSDT
2025-10-30,0.19237,0.1946,0.17642,0.18268,1657462065.0,2025-10-30 23:59:59.999,305638364.9249,1956543,795504747.0,146715744.63142,0,DOGEUSDT
2025-10-31,0.18268,0.18816,0.18228,0.18644,693564340.0,2025-10-31 23:59:59.999,128531571.40372,880427,347386716.0,64392010.41669,0,DOGEUSDT
2025-11-01,0.18644,0.18837,0.18512,0.18736,381304623.0,2025-11-01 23:59:59.999,71209659.96216,422093,181277879.0,33856615.30916,0,DOGEUSDT
2025-11-02,0.18736,0.18884,0.18172,0.18638,422142934.0,2025-11-02 23:59:59.999,78224426.82371,544434,202317692.0,37489144.06183,0,DOGEUSDT
2025-11-03,0.18639,0.18666,0.16017,0.16741,2233966267.0,2025-11-03 23:59:59.999,381967727.8722,2350318,1084666860.0,185221318.7454,0,DOGEUSDT
2025-11-04,0.16741,0.1711,0.15159,0.16223,3239546286.0,2025-11-04 23:59:59.999,523039971.28713,4022396,1539378572.0,248565018.93181,0,DOGEUSDT
2025-11-05,0.16224,0.16886,0.15456,0.16719,1450649552.0,2025-11-05 23:59:59.999,237866129.35671,1995705,718006629.0,117804087.55873,0,DOGEUSDT
2025-11-06,0.16718,0.1678,0.15693,0.16164,991019158.0,2025-11-06 23:59:59.999,160882419.0731,1587215,484917473.0,78718696.33641,0,DOGEUSDT
2025-11-07,0.16164,0.18166,0.1596,0.17877,1612295661.0,2025-11-07 23:59:59.999,274447812.14544,2514764,821920238.0,140139713.17803,0,DOGEUSDT
2025-11-08,0.17877,0.18332,0.173,0.17605,1232860279.0,2025-11-08 23:59:59.999,220196788.27929,1809853,574118081.0,102604557.89372,0,DOGEUSDT
2025-11-09,0.17605,0.18158,0.17123,0.1793,824680933.0,2025-11-09 23:59:59.999,145583477.48335,1263036,424689755.0,75002258.17827,0,DOGEUSDT
2025-11-10,0.1793,0.18575,0.17722,0.18179,1123195034.0,2025-11-10 23:59:59.999,203326142.68801,1766819,546154499.0,98917107.54017,0,DOGEUSDT
2025-11-11,0.18178,0.1864,0.17154,0.17206,1194191122.0,2025-11-11 23:59:59.999,212793476.02652,1736558,522907388.0,93181666.79533,0,DOGEUSDT
2025-11-12,0.17207,0.17855,0.16721,0.17018,974860769.0,2025-11-12 23:59:59.999,168173143.30219,1465940,486770012.0,83938319.82098,0,DOGEUSDT
2025-11-13,0.17018,0.17766,0.16,0.16384,1568645541.0,2025-11-13 23:59:59.999,265963501.79588,2233294,741313006.0,125548645.90806,0,DOGEUSDT
2025-11-14,0.16383,0.16628,0.15472,0.15765,1838238578.0,2025-11-14 23:59:59.999,297423027.04033,2502044,906671213.0,146787796.10209,0,DOGEUSDT
2025-11-15,0.15765,0.16482,0.15721,0.16316,673862028.0,2025-11-15 23:59:59.999,109410937.29115,903438,302901265.0,49179294.05672,0,DOGEUSDT
2025-11-16,0.16316,0.16563,0.1536,0.15857,1032632939.0,2025-11-16 23:59:59.999,164446278.80501,1460110,508542943.0,80998227.60197,0,DOGEUSDT
2025-11-17,0.15856,0.1651,0.15066,0.15214,1608346754.0,2025-11-17 23:59:59.999,253950192.51438,2145355,764759059.0,120629897.1322,0,DOGEUSDT
2025-11-18,0.15214,0.16294,0.14943,0.16173,1453866633.0,2025-11-18 23:59:59.999,227011193.46541,1803750,675422666.0,105433980.18207,0,DOGEUSDT
2025-11-19,0.16172,0.1625,0.14712,0.1546,1411295703.0,2025-11-19 23:59:59.999,218131668.74551,1806737,724535935.0,111865871.6307,0,DOGEUSDT
2025-11-20,0.15459,0.15972,0.14623,0.14892,1600374682.0,2025-11-20 23:59:59.999,245907244.87903,2008160,775072604.0,118904565.78885,0,DOGEUSDT
2025-11-21,0.14892,0.15109,0.13321,0.14029,2835442265.0,2025-11-21 23:59:59.999,397756816.83951,3499278,1410564504.0,197659220.40253,0,DOGEUSDT
2025-11-22,0.14029,0.1424,0.13549,0.14027,978144036.0,2025-11-22 23:59:59.999,135288111.48891,1479305,474072305.0,65537444.27807,0,DOGEUSDT
2025-11-23,0.14027,0.14775,0.13966,0.145,846522905.0,2025-11-23 23:59:59.999,122133108.03203,1053125,414666348.0,59809653.07521,0,DOGEUSDT
2025-11-24,0.145,0.15397,0.14279,0.15181,1133652374.0,2025-11-24 23:59:59.999,167653300.62482,1600326,553374743.0,81896231.53156,0,DOGEUSDT
2025-11-25,0.1518,0.15504,0.14585,0.15301,936141701.0,2025-11-25 23:59:59.999,140700452.77329,1174781,471052901.0,70802948.31268,0,DOGEUSDT
2025-11-26,0.15301,0.15681,0.14862,0.15474,858785986.0,2025-11-26 23:59:59.999,131087713.76661,1018475,404607217.0,61690086.34114,0,DOGEUSDT
2025-11-27,0.15473,0.15559,0.1521,0.15264,442592040.0,2025-11-27 23:59:59.999,68040858.20601,581336,218694145.0,33627527.34619,0,DOGEUSDT
2025-11-28,0.15264,0.15554,0.14825,0.15017,708146301.0,2025-11-28 23:59:59.999,107095802.04868,926224,326943506.0,49459797.90487,0,DOGEUSDT
2025-11-29,0.15016,0.15095,0.14725,0.14837,301506106.0,2025-11-29 23:59:59.999,44925679.58414,409185,128397741.0,19135078.91574,0,DOGEUSDT
2025-11-30,0.14837,0.15059,0.14588,0.14599,359178345.0,2025-11-30 23:59:59.999,53548691.72101,457849,168585917.0,25131915.95072,0,DOGEUSDT
2025-12-01,0.14599,0.14637,0.13177,0.13547,1194651951.0,2025-12-01 23:59:59.999,163990841.14855,1472485,592595066.0,81261941.79874,0,DOGEUSDT
2025-12-02,0.13546,0.14783,0.13443,0.14577,805736367.0,2025-12-02 23:59:59.999,114537885.31766,1069841,360028491.0,51143411.5755,0,DOGEUSDT
2025-12-03,0.14578,0.1534,0.1452,0.15166,900651276.0,2025-12-03 23:59:59.999,134838064.56002,1035539,423210434.0,63376231.34346,0,DOGEUSDT
2025-12-04,0.15167,0.1532,0.14557,0.14739,637362886.0,2025-12-04 23:59:59.999,95182658.60535,842424,295122166.0,44055200.49489,0,DOGEUSDT
2025-12-05,0.14739,0.14838,0.13722,0.13956,719213185.0,2025-12-05 23:59:59.999,102375567.22146,938298,356658092.0,50731429.08547,0,DOGEUSDT
2025-12-06,0.13956,0.14076,0.13836,0.13975,312444302.0,2025-12-06 23:59:59.999,43631044.40816,412351,167495556.0,23393126.89894,0,DOGEUSDT
2025-12-07,0.13976,0.14291,0.13486,0.13867,638350242.0,2025-12-07 23:59:59.999,88448350.64566,849601,328945767.0,45591756.65629,0,DOGEUSDT
2025-12-08,0.13868,0.14505,0.13799,0.14259,637568327.0,2025-12-08 23:59:59.999,90888154.74413,919954,306870184.0,43720399.72943,0,DOGEUSDT
2025-12-09,0.1426,0.15319,0.13942,0.14797,993044372.0,2025-12-09 23:59:59.999,145567168.96872,1235272,482566597.0,70709485.30382,0,DOGEUSDT
2025-12-10,0.14796,0.15031,0.14235,0.14332,770619026.0,2025-12-10 23:59:59.999,112877219.37327,1243644,384116332.0,56287381.15277,0,DOGEUSDT
2025-12-11,0.14332,0.1436,0.13623,0.14033,829996639.0,2025-12-11 23:59:59.999,115122620.90269,1074716,426681625.0,59144117.98266,0,DOGEUSDT
2025-12-12,0.14034,0.14155,0.13428,0.13692,532296809.0,2025-12-12 23:59:59.999,73478361.65309,805252,258717112.0,35700614.99145,0,DOGEUSDT
2025-12-13,0.13692,0.14002,0.13691,0.13905,215402184.0,2025-12-13 23:59:59.999,29842107.606,362734,102272304.0,14169909.08112,0,DOGEUSDT
